8905,112
8906,112
8907,112
8908,112
8909,112
8910,112
8911,112
8912,112
8913,112
8914,112
8915,112
8916,112
8917,112
8918,112
8919,112
8920,112
8961,113
8962,113
8963,113
8964,113
8965,113
8966,113
8967,113
8968,113
8969,113
8970,113
8971,113
8972,113
8973,113
8974,113
8975,113
8976,113
8977,113
8978,113
8979,113
8980,113
8981,113
8982,113
8983,113
8984,113
8985,113
8986,113
8987,113
8988,113
8989,113
8990,113
8991,113
8992,113
8993,113
8994,113
8995,113
8996,113
8997,113
8998,113
8999,113
9000,113
9041,114
9042,114
9043,114
9044,114
9045,114
9046,114
9047,114
9048,114
9049,114
9050,114
9051,114
9052,114
9053,114
9054,114
9055,114
9056,114
9057,114
9058,114
9059,114
9060,114
9061,114
9062,114
9063,114
9064,114
9065,114
9066,114
9067,114
9068,114
9069,114
9070,114
9071,114
9072,114
9073,114
9074,114
9075,114
9076,114
9077,114
9078,114
9079,114
9080,114
9121,115
9122,115
9123,115
9124,115
9125,115
9126,115
9127,115
9128,115
9129,115
9130,115
9131,115
9132,115
9133,115
9134,115
9135,115
9136,115
9137,115
9138,115
9139,115
9140,115
9141,115
9142,115
9143,115
9144,115
9145,115
9146,115
9147,115
9148,115
9149,115
9150,115
9151,115
9152,115
9153,115
9154,115
9155,115
9156,115
9157,115
9158,115
9159,115
9160,115
9201,116
9202,116
9203,116
9204,116
9205,116
9206,116
9207,116
9208,116
9209,116
9210,116
9211,116
9212,116
9213,116
9214,116
9215,116
9216,116
9217,116
9218,116
9219,116
9220,116
9221,116
9222,116
9223,116
9224,116
9225,116
9226,116
9227,116
9228,116
9229,116
9230,116
9231,116
9232,116
9233,116
9234,116
9235,116
9236,116
9237,116
9238,116
9239,116
9240,116
9281,117
9282,117
9283,117
9284,117
9285,117
9286,117
9287,117
9288,117
9289,117
9290,117
9291,117
9292,117
9293,117
9294,117
9295,117
9296,117
9297,117
9298,117
9299,117
9300,117
9301,117
9302,117
9303,117
9304,117
9305,117
9306,117
9307,117
9308,117
9309,117
9310,117
9311,117
9312,117
9313,117
9314,117
9315,117
9316,117
9317,117
9318,117
9319,117
9320,117
9361,118
9362,118
9363,118
9364,118
9365,118
9366,118
9367,118
9368,118
9369,118
9370,118
9371,118
9372,118
9373,118
9374,118
9375,118
9376,118
9377,118
9378,118
9379,118
9380,118
9381,118
9382,118
9383,118
9384,118
9385,118
9386,118
9387,118
9388,118
9389,118
9390,118
9391,118
9392,118
9393,118
9394,118
9395,118
9396,118
9397,118
9398,118
9399,118
9400,118
9441,119
9442,119
9443,119
9444,119
9445,119
9446,119
9447,119
9448,119
9449,119
9450,119
9451,119
9452,119
9453,119
9454,119
9455,119
9456,119
9457,119
9458,119
9459,119
9460,119
9461,119
9462,119
9463,119
9464,119
9465,119
9466,119
9467,119
9468,119
9469,119
9470,119
9471,119
9472,119
9473,119
9474,119
9475,119
9476,119
9477,119
9478,119
9479,119
9480,119
881,12
882,12
883,12
884,12
885,12
886,12
887,12
888,12
889,12
890,12
891,12
892,12
893,12
894,12
895,12
896,12
897,12
898,12
899,12
900,12
901,12
902,12
903,12
904,12
905,12
906,12
907,12
908,12
909,12
910,12
911,12
912,12
913,12
914,12
915,12
916,12
917,12
918,12
919,12
920,12
9521,120
9522,120
9523,120
9524,120
9525,120
9526,120
9527,120
9528,120
9529,120
9530,120
9531,120
9532,120
9533,120
9534,120
9535,120
9536,120
9537,120
9538,120
9539,120
9540,120
9541,120
9542,120
9543,120
9544,120
9545,120
9546,120
9547,120
9548,120
9549,120
9550,120
9551,120
9552,120
9553,120
9554,120
9555,120
9556,120
9557,120
9558,120
9559,120
9560,120
9601,121
9602,121
9603,121
9604,121
9605,121
9606,121
9607,121
9608,121
9609,121
9610,121
9611,121
9612,121
9613,121
9614,121
9615,121
9616,121
9617,121
9618,121
9619,121
9620,121
9621,121
9622,121
9623,121
9624,121
9625,121
9626,121
9627,121
9628,121
9629,121
9630,121
9631,121
9632,121
9633,121
9634,121
9635,121
9636,121
9637,121
9638,121
9639,121
9640,121
9681,122
9682,122
9683,122
9684,122
9685,122
9686,122
9687,122
9688,122
9689,122
9690,122
9691,122
9692,122
9693,122
9694,122
9695,122
9696,122
9697,122
9698,122
9699,122
9700,122
9701,122
9702,122
9703,122
9704,122
9705,122
9706,122
9707,122
9708,122
9709,122
9710,122
9711,122
9712,122
9713,122
9714,122
9715,122
9716,122
9717,122
9718,122
9719,122
9720,122
9761,123
9762,123
9763,123
9764,123
9765,123
9766,123
9767,123
9768,123
9769,123
9770,123
9771,123
9772,123
9773,123
9774,123
9775,123
9776,123
9777,123
9778,123
9779,123
9780,123
9781,123
9782,123
9783,123
9784,123
9785,123
9786,123
9787,123
9788,123
9789,123
9790,123
9791,123
9792,123
9793,123
9794,123
9795,123
9796,123
9797,123
9798,123
9799,123
9800,123
9841,124
9842,124
9843,124
9844,124
9845,124
9846,124
9847,124
9848,124
9849,124
9850,124
9851,124
9852,124
9853,124
9854,124
9855,124
9856,124
9857,124
9858,124
9859,124
9860,124
9861,124
9862,124
9863,124
9864,124
9865,124
9866,124
9867,124
9868,124
9869,124
9870,124
9871,124
9872,124
9873,124
9874,124
9875,124
9876,124
9877,124
9878,124
9879,124
9880,124
9921,125
9922,125
9923,125
9924,125
9925,125
9926,125
9927,125
9928,125
9929,125
9930,125
9931,125
9932,125
9933,125
9934,125
9935,125
9936,125
9937,125
9938,125
9939,125
9940,125
9941,125
9942,125
9943,125
9944,125
9945,125
9946,125
9947,125
9948,125
9949,125
9950,125
9951,125
9952,125
9953,125
9954,125
9955,125
9956,125
9957,125
9958,125
9959,125
9960,125
10001,126
10002,126
10003,126
10004,126
10005,126
10006,126
10007,126
10008,126
10009,126
10010,126
10011,126
10012,126
10013,126
10014,126
10015,126
10016,126
10017,126
10018,126
10019,126
10020,126
10021,126
10022,126
10023,126
10024,126
10025,126
10026,126
10027,126
10028,126
10029,126
10030,126
10031,126
10032,126
10033,126
10034,126
10035,126
10036,126
10037,126
10038,126
10039,126
10040,126
10081,127
10082,127
10083,127
10084,127
10085,127
10086,127
10087,127
10088,127
10089,127
10090,127
10091,127
10092,127
10093,127
10094,127
10095,127
10096,127
10097,127
10098,127
10099,127
10100,127
10101,127
10102,127
10103,127
10104,127
10105,127
10106,127
10107,127
10108,127
10109,127
10110,127
10111,127
10112,127
10113,127
10114,127
10115,127
10116,127
10117,127
10118,127
10119,127
10120,127
10161,128
10162,128
10163,128
10164,128
10165,128
10166,128
10167,128
10168,128
10169,128
10170,128
10171,128
10172,128
10173,128
10174,128
10175,128
10176,128
10177,128
10178,128
10179,128
10180,128
10181,128
10182,128
10183,128
10184,128
10185,128
10186,128
10187,128
10188,128
10189,128
10190,128
10191,128
10192,128
10193,128
10194,128
10195,128
10196,128
10197,128
10198,128
10199,128
10200,128
10241,129
10242,129
10243,129
10244,129
10245,129
10246,129
10247,129
10248,129
10249,129
10250,129
10251,129
10252,129
10253,129
10254,129
10255,129
10256,129
10257,129
10258,129
10259,129
10260,129
10261,129
10262,129
10263,129
10264,129
10265,129
10266,129
10267,129
10268,129
10269,129
10270,129
10271,129
10272,129
10273,129
10274,129
10275,129
10276,129
10277,129
10278,129
10279,129
10280,129
1000,13
961,13
962,13
963,13
964,13
965,13
966,13
967,13
968,13
969,13
970,13
971,13
972,13
973,13
974,13
975,13
976,13
977,13
978,13
979,13
980,13
981,13
982,13
983,13
984,13
985,13
986,13
987,13
988,13
989,13
990,13
991,13
992,13
993,13
994,13
995,13
996,13
997,13
998,13
999,13
10321,130
10322,130
10323,130
10324,130
10325,130
10326,130
10327,130
10328,130
10329,130
10330,130
10331,130
10332,130
10333,130
10334,130
10335,130
10336,130
10337,130
10338,130
10339,130
10340,130
10341,130
10342,130
10343,130
10344,130
10345,130
10346,130
10347,130
10348,130
10349,130
10350,130
10351,130
10352,130
10353,130
10354,130
10355,130
10356,130
10357,130
10358,130
10359,130
10360,130
10401,131
10402,131
10403,131
10404,131
10405,131
10406,131
10407,131
10408,131
10409,131
10410,131
10411,131
10412,131
10413,131
10414,131
10415,131
10416,131
10417,131
10418,131
10419,131
10420,131
10421,131
10422,131
10423,131
10424,131
10425,131
10426,131
10427,131
10428,131
10429,131
10430,131
10431,131
10432,131
10433,131
10434,131
10435,131
10436,131
10437,131
10438,131
10439,131
10440,131
10481,132
10482,132
10483,132
10484,132
10485,132
10486,132
10487,132
10488,132
10489,132
10490,132
10491,132
10492,132
10493,132
10494,132
10495,132
10496,132
10497,132
10498,132
10499,132
10500,132
10501,132
10502,132
10503,132
10504,132
10505,132
10506,132
10507,132
10508,132
10509,132
10510,132
10511,132
10512,132
10513,132
10514,132
10515,132
10516,132
10517,132
10518,132
10519,132
10520,132
10561,133
10562,133
10563,133
10564,133
10565,133
10566,133
10567,133
10568,133
10569,133
10570,133
10571,133
10572,133
10573,133
10574,133
10575,133
10576,133
10577,133
10578,133
10579,133
10580,133
10581,133
10582,133
10583,133
10584,133
10585,133
10586,133
10587,133
10588,133
10589,133
10590,133
10591,133
10592,133
10593,133
10594,133
10595,133
10596,133
10597,133
10598,133
10599,133
10600,133
10641,134
10642,134
10643,134
10644,134
10645,134
10646,134
10647,134
10648,134
10649,134
10650,134
10651,134
10652,134
10653,134
10654,134
10655,134
10656,134
10657,134
10658,134
10659,134
10660,134
10661,134
10662,134
10663,134
10664,134
10665,134
10666,134
10667,134
10668,134
10669,134
10670,134
10671,134
10672,134
10673,134
10674,134
10675,134
10676,134
10677,134
10678,134
10679,134
10680,134
10721,135
10722,135
10723,135
10724,135
10725,135
10726,135
10727,135
10728,135
10729,135
10730,135
10731,135
10732,135
10733,135
10734,135
10735,135
10736,135
10737,135
10738,135
10739,135
10740,135
10741,135
10742,135
10743,135
10744,135
10745,135
10746,135
10747,135
10748,135
10749,135
10750,135
10751,135
10752,135
10753,135
10754,135
10755,135
10756,135
10757,135
10758,135
10759,135
10760,135
10801,136
10802,136
10803,136
10804,136
10805,136
10806,136
10807,136
10808,136
10809,136
10810,136
10811,136
10812,136
10813,136
10814,136
10815,136
10816,136
10817,136
10818,136
10819,136
10820,136
10821,136
10822,136
10823,136
10824,136
10825,136
10826,136
10827,136
10828,136
10829,136
10830,136
10831,136
10832,136
10833,136
10834,136
10835,136
10836,136
10837,136
10838,136
10839,136
10840,136
10881,137
10882,137
10883,137
10884,137
10885,137
10886,137
10887,137
10888,137
10889,137
10890,137
10891,137
10892,137
10893,137
10894,137
10895,137
10896,137
10897,137
10898,137
10899,137
10900,137
10901,137
10902,137
10903,137
10904,137
10905,137
10906,137
10907,137
10908,137
10909,137
10910,137
10911,137
10912,137
10913,137
10914,137
10915,137
10916,137
10917,137
10918,137
10919,137
10920,137
10961,138
10962,138
10963,138
10964,138
10965,138
10966,138
10967,138
10968,138
10969,138
10970,138
10971,138
10972,138
10973,138
10974,138
10975,138
10976,138
10977,138
10978,138
10979,138
10980,138
10981,138
10982,138
10983,138
10984,138
10985,138
10986,138
10987,138
10988,138
10989,138
10990,138
10991,138
10992,138
10993,138
10994,138
10995,138
10996,138
10997,138
10998,138
10999,138
11000,138
11041,139
11042,139
11043,139
11044,139
11045,139
11046,139
11047,139
11048,139
11049,139
11050,139
11051,139
11052,139
11053,139
11054,139
11055,139
11056,139
11057,139
11058,139
11059,139
11060,139
11061,139
11062,139
11063,139
11064,139
11065,139
11066,139
11067,139
11068,139
11069,139
11070,139
11071,139
11072,139
11073,139
11074,139
11075,139
11076,139
11077,139
11078,139
11079,139
11080,139
1041,14
1042,14
1043,14
1044,14
1045,14
1046,14
1047,14
1048,14
1049,14
1050,14
1051,14
1052,14
1053,14
1054,14
1055,14
1056,14
1057,14
1058,14
1059,14
1060,14
1061,14
1062,14
1063,14
1064,14
1065,14
1066,14
1067,14
1068,14
1069,14
1070,14
1071,14
1072,14
1073,14
1074,14
1075,14
1076,14
1077,14
1078,14
1079,14
1080,14
11121,140
11122,140
11123,140
11124,140
11125,140
11126,140
11127,140
11128,140
11129,140
11130,140
11131,140
11132,140
11133,140
11134,140
11135,140
11136,140
11137,140
11138,140
11139,140
11140,140
11141,140
11142,140
11143,140
11144,140
11145,140
11146,140
11147,140
11148,140
11149,140
11150,140
11151,140
11152,140
11153,140
11154,140
11155,140
11156,140
11157,140
11158,140
11159,140
11160,140
11201,141
11202,141
11203,141
11204,141
11205,141
11206,141
11207,141
11208,141
11209,141
11210,141
11211,141
11212,141
11213,141
11214,141
11215,141
11216,141
11217,141
11218,141
11219,141
11220,141
11221,141
11222,141
11223,141
11224,141
11225,141
11226,141
11227,141
11228,141
11229,141
11230,141
11231,141
11232,141
11233,141
11234,141
11235,141
11236,141
11237,141
11238,141
11239,141
11240,141
11281,142
11282,142
11283,142
11284,142
11285,142
11286,142
11287,142
11288,142
11289,142
11290,142
11291,142
11292,142
11293,142
11294,142
11295,142
11296,142
11297,142
11298,142
11299,142
11300,142
11301,142
11302,142
11303,142
11304,142
11305,142
11306,142
11307,142
11308,142
11309,142
11310,142
11311,142
11312,142
11313,142
11314,142
11315,142
11316,142
11317,142
11318,142
11319,142
11320,142
11361,143
11362,143
11363,143
11364,143
11365,143
11366,143
11367,143
11368,143
11369,143
11370,143
11371,143
11372,143
11373,143
11374,143
11375,143
11376,143
11377,143
11378,143
11379,143
11380,143
11381,143
11382,143
11383,143
11384,143
11385,143
11386,143
11387,143
11388,143
11389,143
11390,143
11391,143
11392,143
11393,143
11394,143
11395,143
11396,143
11397,143
11398,143
11399,143
11400,143
11441,144
11442,144
11443,144
11444,144
11445,144
11446,144
11447,144
11448,144
11449,144
11450,144
11451,144
11452,144
11453,144
11454,144
11455,144
11456,144
11457,144
11458,144
11459,144
11460,144
11461,144
11462,144
11463,144
11464,144
11465,144
11466,144
11467,144
11468,144
11469,144
11470,144
11471,144
11472,144
11473,144
11474,144
11475,144
11476,144
11477,144
11478,144
11479,144
11480,144
11521,145
11522,145
11523,145
11524,145
11525,145
11526,145
11527,145
11528,145
11529,145
11530,145
11531,145
11532,145
11533,145
11534,145
11535,145
11536,145
11537,145
11538,145
11539,145
11540,145
11541,145
11542,145
11543,145
11544,145
11545,145
11546,145
11547,145
11548,145
11549,145
11550,145
11551,145
11552,145
11553,145
11554,145
11555,145
11556,145
11557,145
11558,145
11559,145
11560,145
11601,146
11602,146
11603,146
11604,146
11605,146
11606,146
11607,146
11608,146
11609,146
11610,146
11611,146
11612,146
11613,146
11614,146
11615,146
11616,146
11617,146
11618,146
11619,146
11620,146
11621,146
11622,146
11623,146
11624,146
11625,146
11626,146
11627,146
11628,146
11629,146
11630,146
11631,146
11632,146
11633,146
11634,146
11635,146
11636,146
11637,146
11638,146
11639,146
11640,146
11681,147
11682,147
11683,147
11684,147
11685,147
11686,147
11687,147
11688,147
11689,147
11690,147
11691,147
11692,147
11693,147
11694,147
11695,147
11696,147
11697,147
11698,147
11699,147
11700,147
11701,147
11702,147
11703,147
11704,147
11705,147
11706,147
11707,147
11708,147
11709,147
11710,147
11711,147
11712,147
11713,147
11714,147
11715,147
11716,147
11717,147
11718,147
11719,147
11720,147
11761,148
11762,148
11763,148
11764,148
11765,148
11766,148
11767,148
11768,148
11769,148
11770,148
11771,148
11772,148
11773,148
11774,148
11775,148
11776,148
11777,148
11778,148
11779,148
11780,148
11781,148
11782,148
11783,148
11784,148
11785,148
11786,148
11787,148
11788,148
11789,148
11790,148
11791,148
11792,148
11793,148
11794,148
11795,148
11796,148
11797,148
11798,148
11799,148
11800,148
11841,149
11842,149
11843,149
11844,149
11845,149
11846,149
11847,149
11848,149
11849,149
11850,149
11851,149
11852,149
11853,149
11854,149
11855,149
11856,149
11857,149
11858,149
11859,149
11860,149
11861,149
11862,149
11863,149
11864,149
11865,149
11866,149
11867,149
11868,149
11869,149
11870,149
11871,149
11872,149
11873,149
11874,149
11875,149
11876,149
11877,149
11878,149
11879,149
11880,149
1121,15
1122,15
1123,15
1124,15
1125,15
1126,15
1127,15
1128,15
1129,15
1130,15
1131,15
1132,15
1133,15
1134,15
1135,15
1136,15
1137,15
1138,15
1139,15
1140,15
1141,15
1142,15
1143,15
1144,15
1145,15
1146,15
1147,15
1148,15
1149,15
1150,15
1151,15
1152,15
1153,15
1154,15
1155,15
1156,15
1157,15
1158,15
1159,15
1160,15
11921,150
11922,150
11923,150
11924,150
11925,150
11926,150
11927,150
11928,150
11929,150
11930,150
11931,150
11932,150
11933,150
11934,150
11935,150
11936,150
11937,150
11938,150
11939,150
11940,150
11941,150
11942,150
11943,150
11944,150
11945,150
11946,150
11947,150
11948,150
11949,150
11950,150
11951,150
11952,150
11953,150
11954,150
11955,150
11956,150
11957,150
11958,150
11959,150
11960,150
12001,151
12002,151
12003,151
12004,151
12005,151
12006,151
12007,151
12008,151
12009,151
12010,151
12011,151
12012,151
12013,151
12014,151
12015,151
12016,151
12017,151
12018,151
12019,151
12020,151
12021,151
12022,151
12023,151
12024,151
12025,151
12026,151
12027,151
12028,151
12029,151
12030,151
12031,151
12032,151
12033,151
12034,151
12035,151
12036,151
12037,151
12038,151
12039,151
12040,151
12081,152
12082,152
12083,152
12084,152
12085,152
12086,152
12087,152
12088,152
12089,152
12090,152
12091,152
12092,152
12093,152
12094,152
12095,152
12096,152
12097,152
12098,152
12099,152
12100,152
12101,152
12102,152
12103,152
12104,152
12105,152
12106,152
12107,152
12108,152
12109,152
12110,152
12111,152
12112,152
12113,152
12114,152
12115,152
12116,152
12117,152
12118,152
12119,152
12120,152
12161,153
12162,153
12163,153
12164,153
12165,153
12166,153
12167,153
12168,153
12169,153
12170,153
12171,153
12172,153
12173,153
12174,153
12175,153
12176,153
12177,153
12178,153
12179,153
12180,153
12181,153
12182,153
12183,153
12184,153
12185,153
12186,153
12187,153
12188,153
12189,153
12190,153
12191,153
12192,153
12193,153
12194,153
12195,153
12196,153
12197,153
12198,153
12199,153
12200,153
12241,154
12242,154
12243,154
12244,154
12245,154
12246,154
12247,154
12248,154
12249,154
12250,154
12251,154
12252,154
12253,154
12254,154
12255,154
12256,154
12257,154
12258,154
12259,154
12260,154
12261,154
12262,154
12263,154
12264,154
12265,154
12266,154
12267,154
12268,154
12269,154
12270,154
12271,154
12272,154
12273,154
12274,154
12275,154
12276,154
12277,154
12278,154
12279,154
12280,154
12321,155
12322,155
12323,155
12324,155
12325,155
12326,155
12327,155
12328,155
12329,155
12330,155
12331,155
12332,155
12333,155
12334,155
12335,155
12336,155
12337,155
12338,155
12339,155
12340,155
12341,155
12342,155
12343,155
12344,155
12345,155
12346,155
12347,155
12348,155
12349,155
12350,155
12351,155
12352,155
12353,155
12354,155
12355,155
12356,155
12357,155
12358,155
12359,155
12360,155
12401,156
12402,156
12403,156
12404,156
12405,156
12406,156
12407,156
12408,156
12409,156
12410,156
12411,156
12412,156
12413,156
12414,156
12415,156
12416,156
12417,156
12418,156
12419,156
12420,156
12421,156
12422,156
12423,156
12424,156
12425,156
12426,156
12427,156
12428,156
12429,156
12430,156
12431,156
12432,156
12433,156
12434,156
12435,156
12436,156
12437,156
12438,156
12439,156
12440,156
12481,157
12482,157
12483,157
12484,157
12485,157
12486,157
12487,157
12488,157
12489,157
12490,157
12491,157
12492,157
12493,157
12494,157
12495,157
12496,157
12497,157
12498,157
12499,157
12500,157
12501,157
12502,157
12503,157
12504,157
12505,157
12506,157
12507,157
12508,157
12509,157
12510,157
12511,157
12512,157
12513,157
12514,157
12515,157
12516,157
12517,157
12518,157
12519,157
12520,157
12561,158
12562,158
12563,158
12564,158
12565,158
12566,158
12567,158
12568,158
12569,158
12570,158
12571,158
12572,158
12573,158
12574,158
12575,158
12576,158
12577,158
12578,158
12579,158
12580,158
12581,158
12582,158
12583,158
12584,158
12585,158
12586,158
12587,158
12588,158
12589,158
12590,158
12591,158
12592,158
12593,158
12594,158
12595,158
12596,158
12597,158
12598,158
12599,158
12600,158
12641,159
12642,159
12643,159
12644,159
12645,159
12646,159
12647,159
12648,159
12649,159
12650,159
12651,159
12652,159
12653,159
12654,159
12655,159
12656,159
12657,159
12658,159
12659,159
12660,159
12661,159
12662,159
12663,159
12664,159
12665,159
12666,159
12667,159
12668,159
12669,159
12670,159
12671,159
12672,159
12673,159
12674,159
12675,159
12676,159
12677,159
12678,159
12679,159
12680,159
1201,16
1202,16
1203,16
1204,16
1205,16
1206,16
1207,16
1208,16
1209,16
1210,16
1211,16
1212,16
1213,16
1214,16
1215,16
1216,16
1217,16
1218,16
1219,16
1220,16
1221,16
1222,16
1223,16
1224,16
1225,16
1226,16
1227,16
1228,16
1229,16
1230,16
1231,16
1232,16
1233,16
1234,16
1235,16
1236,16
1237,16
1238,16
1239,16
1240,16
12721,160
12722,160
12723,160
12724,160
12725,160
12726,160
12727,160
12728,160
12729,160
12730,160
12731,160
12732,160
12733,160
12734,160
12735,160
12736,160
12737,160
12738,160
12739,160
12740,160
12741,160
12742,160
12743,160
12744,160
12745,160
12746,160
12747,160
12748,160
12749,160
12750,160
12751,160
12752,160
12753,160
12754,160
12755,160
12756,160
12757,160
12758,160
12759,160
12760,160
12801,161
12802,161
12803,161
12804,161
12805,161
12806,161
12807,161
12808,161
12809,161
12810,161
12811,161
12812,161
12813,161
12814,161
12815,161
12816,161
12817,161
12818,161
12819,161
12820,161
12821,161
12822,161
12823,161
12824,161
12825,161
12826,161
12827,161
12828,161
12829,161
12830,161
12831,161
12832,161
12833,161
12834,161
12835,161
12836,161
12837,161
12838,161
12839,161
12840,161
12881,162
12882,162
12883,162
12884,162
12885,162
12886,162
12887,162
12888,162
12889,162
12890,162
12891,162
12892,162
12893,162
12894,162
12895,162
12896,162
12897,162
12898,162
12899,162
12900,162
12901,162
12902,162
12903,162
12904,162
12905,162
12906,162
12907,162
12908,162
12909,162
12910,162
12911,162
12912,162
12913,162
12914,162
12915,162
12916,162
12917,162
12918,162
12919,162
